ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2019-09-27T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-09-28T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-09-29T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-09-30T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-01T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-02T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-03T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-04T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-05T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-06T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-07T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-08T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-09T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-10T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-11T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-12T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-13T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-14T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-15T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-16T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-17T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-18T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-19T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-20T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-21T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-22T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-23T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-24T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-25T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-26T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-27T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-28T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-29T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-30T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-10-31T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-11-01T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-11-02T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-11-03T00:00:00-07:00 Los_Angeles,"","","","","","","","","","",""
2019-11-04T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-05T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-06T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-07T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-08T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-09T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-10T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-11T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-12T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-13T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-14T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-15T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-16T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-17T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-18T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-19T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-20T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-21T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-22T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-23T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-24T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-25T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-26T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-27T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-28T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-29T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-11-30T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-01T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-02T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-03T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-04T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-05T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-06T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-07T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-08T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-09T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-10T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-11T00:00:00-08:00 Los_Angeles,"","","","","","","","","","",""
2019-12-12T00:00:00-08:00 Los_Angeles,10.898178564512238,"",0,"","","","","","","",""
2019-12-13T00:00:00-08:00 Los_Angeles,12.072821935492547,7.726037184040013,0,"","","","","","","",""
2019-12-14T00:00:00-08:00 Los_Angeles,10.876194634790783,9.567877475641383,0,"","","","","","","",""
2019-12-15T00:00:00-08:00 Los_Angeles,11.236521025609097,11.711823099884727,0,"","","","","","","",""
2019-12-16T00:00:00-08:00 Los_Angeles,12.281869431656824,12.40904301892276,1.6500370621234526,"","","","","","","",""
2019-12-17T00:00:00-08:00 Los_Angeles,11.001475875366625,9.50278140837398,0.10000000149011612,"","","","","","","",""
2019-12-18T00:00:00-08:00 Los_Angeles,11.921627490873716,8.17461239107368,0.1843750027474016,"","","","","","","",""
2019-12-19T00:00:00-08:00 Los_Angeles,11.110229333550858,7.56686588433976,0.20000000298023224,"","","","","","","",""
2019-12-20T00:00:00-08:00 Los_Angeles,11.593706230245255,4.485957256629718,0.20000000298023224,"","","","","","","",""
2019-12-21T00:00:00-08:00 Los_Angeles,10.974381000493423,4.994437594358224,0.20000000298023224,"","","","","","","",""
2019-12-22T00:00:00-08:00 Los_Angeles,14.248677290567656,0.9830578817507356,0.20000000298023224,"","","","","","","",""
2019-12-23T00:00:00-08:00 Los_Angeles,12.642609004869515,7.73548276200769,0.20000000298023224,"","","","","","","",""
2019-12-24T00:00:00-08:00 Los_Angeles,10.718672627365157,9.334686529277631,0.20000000298023224,"","","","","","","",""
2019-12-25T00:00:00-08:00 Los_Angeles,10.15195503030662,5.671651694106832,0.20000000298023224,"","","","","","","",""
2019-12-26T00:00:00-08:00 Los_Angeles,10.995155301756329,9.422606643203785,0.1625000024214387,"","","","","","","",""
2019-12-27T00:00:00-08:00 Los_Angeles,9.741401805927344,8.481139046682246,0,"","","","","","","",""
2019-12-28T00:00:00-08:00 Los_Angeles,11.072232867540029,4.900733874489863,0,"","","","","","","",""
2019-12-29T00:00:00-08:00 Los_Angeles,12.899225895813217,0,0,"","","","","","","",""
2019-12-30T00:00:00-08:00 Los_Angeles,12.412026814310636,1.7543055874019584,0,"","","","","","","",""
2019-12-31T00:00:00-08:00 Los_Angeles,10.830163381381164,3.009391245749795,0,"","","","","","","",""
2020-01-01T00:00:00-08:00 Los_Angeles,10.887055706216232,0.10000000149011612,0,"","","","","","","",""
2020-01-02T00:00:00-08:00 Los_Angeles,13.27186362294135,10.09817374975093,0.5268333414610888,"","","","","","","",""
2020-01-03T00:00:00-08:00 Los_Angeles,9.364898305349646,2.906941034030082,2.0550787423671806,"","","","","","","",""
2020-01-04T00:00:00-08:00 Los_Angeles,0.13683796385837788,7.598993191614894,9.227211983891001,"","","","","","","",""
2020-01-05T00:00:00-08:00 Los_Angeles,0.12027083802416369,9.337120552537613,8.407137852758165,"","","","","","","",""
2020-01-06T00:00:00-08:00 Los_Angeles,2.1325555885524525,7.328773282049568,11.993194658642594,"","",0.8436561735237347,"","","","",""
2020-01-07T00:00:00-08:00 Los_Angeles,0.43061342850879386,10.770401797929297,7.190022104708821,5.912031040483051,2.47827947157224,0.7379522766312561,"","","","",""
2020-01-08T00:00:00-08:00 Los_Angeles,1.2210220131581577,11.52450251213103,9.98546774082801,5.833826273146161,2.4006364755816287,0.6971566577283321,"","","","",""
2020-01-09T00:00:00-08:00 Los_Angeles,0.6421909813755364,11.501474730946411,10.789904120459616,9.179037900600177,2.6864435899036883,0.711593718624639,"","","","",""
2020-01-10T00:00:00-08:00 Los_Angeles,3.4303912751916443,11.34771313317673,10.757715454984591,9.406801161854352,2.5998785298505656,0.6879653517182373,"","","","",""
2020-01-11T00:00:00-08:00 Los_Angeles,0.0517037038339509,10.783584686114853,10.25887282540401,5.493604078137979,2.9459484824858264,0.7474511390186186,"","","","",""
2020-01-12T00:00:00-08:00 Los_Angeles,0.2475196813217675,12.150193478343672,11.817902957962623,9.87297772654228,2.7220080228260284,0.6388985326541241,"","","","",""
2020-01-13T00:00:00-08:00 Los_Angeles,9.81730685683727,13.217409907634622,13.17179647942386,8.420482764936574,2.672382960638395,0.5616465064018782,"","","","",""
2020-01-14T00:00:00-08:00 Los_Angeles,13.036497914879394,13.415901820703796,13.496758325707018,2.975464916820638,0.8272185116282798,0.1747400274616154,"","","","",""
2020-01-15T00:00:00-08:00 Los_Angeles,10.573249002706142,12.577804607726911,12.723361302470732,0.12161083519458771,0.00383791234344244,-0.003947906196117401,"","","","",""
2020-01-16T00:00:00-08:00 Los_Angeles,7.723682984157173,9.904898308842206,11.405096250257303,0.12161083519458771,0.00383791234344244,-0.003947906196117401,"","","","",""
2020-01-17T00:00:00-08:00 Los_Angeles,12.81118189248772,3.4861794483237394,11.800155286085273,4.515682548896963,1.7314686150671765,0.44912858173552966,"","","","",""
2020-01-18T00:00:00-08:00 Los_Angeles,12.070577746221323,0,9.387548778134363,7.950690265612473,2.7219211515066797,0.6682491308699051,"","","","",""
2020-01-19T00:00:00-08:00 Los_Angeles,0.44284144374783396,5.759826506781995,10.364945765457769,6.800496468735795,2.806422439526629,0.7583024239064091,"","","","",""
2020-01-20T00:00:00-08:00 Los_Angeles,0,8.051868209148136,9.779136753109869,6.115087657021702,2.709542197749294,0.8163152459215509,"","","","",""
2020-01-21T00:00:00-08:00 Los_Angeles,0,7.672340403775924,9.159876316278064,8.379987987522734,2.714934517868139,0.8038028702139854,"","","","",""
2020-01-22T00:00:00-08:00 Los_Angeles,0,9.628648298489711,9.03483462453991,8.13459633770916,2.775083172456534,0.7862239187459154,"","","","",""
2020-01-23T00:00:00-08:00 Los_Angeles,2.2203171665828534,0.4465972370776796,11.581611317556218,9.150469877741957,2.7756790967078673,0.8090254871492035,"","","","",""
2020-01-24T00:00:00-08:00 Los_Angeles,5.792283670932604,0.006701389155178158,8.681297592178538,7.030397868724714,2.686118820989847,0.793210123119255,"","","","",""
2020-01-25T00:00:00-08:00 Los_Angeles,5.869439935459306,0,7.72672234318323,6.975731073314389,2.6548072908211635,0.7178663296983749,"","","","",""
2020-01-26T00:00:00-08:00 Los_Angeles,1.5429583621870169,0,11.618809212197855,6.694238198301254,2.7185869241919773,0.8023089431226255,"","","","",""
2020-01-27T00:00:00-08:00 Los_Angeles,8.251228173035713,0.13641667156307788,9.121481615155945,7.9970746687275405,2.6650067109007525,0.7970318601777157,"","","","",""
2020-01-28T00:00:00-08:00 Los_Angeles,6.8290221007906435,0,10.288426120363999,7.412664045014157,2.69056140333138,0.796827382718523,"","","","",""
2020-01-29T00:00:00-08:00 Los_Angeles,5.489489673082888,0,9.835601996906371,9.404716337179694,2.7372606325922177,0.8094042221663726,"","","","",""
2020-01-30T00:00:00-08:00 Los_Angeles,7.873230462177749,0,9.445062642930832,8.992175811556756,2.6848751015385144,0.7830422157436367,"","","","",""
2020-01-31T00:00:00-08:00 Los_Angeles,4.43894222672753,0,9.273408720261523,9.120029241106026,2.714936091681873,0.8012516292515729,"","","","",""
2020-02-01T00:00:00-08:00 Los_Angeles,5.19767371033353,0,9.303890209805079,9.288394517032087,2.647707008131677,0.7298945647974806,"","","","",""
2020-02-02T00:00:00-08:00 Los_Angeles,11.440289526405172,0,8.854772156311398,9.640498940812224,2.677557260207835,0.6247708310062685,"","","","",""
2020-02-03T00:00:00-08:00 Los_Angeles,12.877757152164412,0.15027315237956052,11.915427306531747,8.891509276540184,2.746178381906615,0.6630551460164565,"","","","",""
2020-02-04T00:00:00-08:00 Los_Angeles,9.645750159593646,7.151179508505462,10.686368232259058,7.909986423447179,2.678333746375585,0.6640803893324401,"","","","",""
2020-02-05T00:00:00-08:00 Los_Angeles,0,12.416819620419437,11.91410089148416,7.13259560331944,1.684710370369033,0.4593131558602263,"","","","",""
2020-02-06T00:00:00-08:00 Los_Angeles,0,10.796177251774976,10.111819609839616,9.691607762045331,2.678889934809671,0.7290957476943731,"","","","",""
2020-02-07T00:00:00-08:00 Los_Angeles,6.375935274333942,5.1767964041674555,8.15008229777217,8.865265527375866,2.710648460960775,0.7367067517091831,"","","","",""
2020-02-08T00:00:00-08:00 Los_Angeles,12.01900368911248,0.013888888888888888,3.719358878836244,9.032839389266796,2.685319429798812,0.7029947644720476,"","","","",""
2020-02-09T00:00:00-08:00 Los_Angeles,10.53716454784075,0,7.82594572905589,8.54357481771321,2.695389600332687,0.667206137130658,"","","","",""
2020-02-10T00:00:00-08:00 Los_Angeles,11.052549947950025,0.8862141377634919,8.011907550086844,9.329249758241973,2.727237760631574,0.7561525791552336,"","","","",""
2020-02-11T00:00:00-08:00 Los_Angeles,10.54695508547956,0.013738426337604998,6.089316024363592,9.392956370076645,2.686003204951131,0.7736883051693441,"","","","",""
2020-02-12T00:00:00-08:00 Los_Angeles,10.50732196027482,0,6.960997759864008,8.250065677169355,2.6592766468544284,0.8107098244309979,"","","","",""
2020-02-13T00:00:00-08:00 Los_Angeles,10.695206187218439,6.580625114445056,0.06941088196304109,8.905613378214621,2.667890661956262,0.7824197846154373,"","","","",""
2020-02-14T00:00:00-08:00 Los_Angeles,10.702951581301507,5.833737386632024,0,8.729818519055842,2.6744198867181934,0.7780284330138456,"","","","",""
2020-02-15T00:00:00-08:00 Los_Angeles,10.114755945743793,6.443119344576088,0,8.874200741803211,2.6453340295647028,0.6862328400214514,"","","","",""
2020-02-16T00:00:00-08:00 Los_Angeles,10.208017561088024,8.280286037698389,0,6.741657318298154,0.977126790861248,0.2607153462191942,"","","","",""
2020-02-17T00:00:00-08:00 Los_Angeles,9.755283736007085,8.362857789778056,0,9.328920967876915,2.6378383849892364,0.7115275530765455,"","","","",""
2020-02-18T00:00:00-08:00 Los_Angeles,11.142854351980851,9.95520388741185,0.41699537844431617,9.626131138922975,2.317027441461752,0.6283667349639882,"","","","",""
2020-02-19T00:00:00-08:00 Los_Angeles,10.758144885370593,4.359081084964178,4.526244285879484,9.878177456933042,2.686251025355799,0.7086378522217274,"","","","",""
2020-02-20T00:00:00-08:00 Los_Angeles,8.927519846694468,0.4886192204636798,7.957645964667343,9.843524716816571,2.6769934817348373,0.730748549941927,"","","","",""
2020-02-21T00:00:00-08:00 Los_Angeles,9.271354346623026,0.2943020884742685,4.61479174905215,9.56846991098629,2.680761252187743,0.7550329267978666,"","","","",""
2020-02-22T00:00:00-08:00 Los_Angeles,12.156806973870143,0,0.20000000298023224,9.954276794018567,2.7242680629370404,0.6649816683700512,"","","","",""
2020-02-23T00:00:00-08:00 Los_Angeles,12.845908930351328,0.5946192230091051,0.11458333504075804,9.575996662588034,2.692617284862531,0.6958200436416603,"","","","",""
2020-02-24T00:00:00-08:00 Los_Angeles,11.69060550112968,6.621783673394019,0,9.378824737066466,2.703120609301109,0.7268677310335141,"","","","",""
2020-02-25T00:00:00-08:00 Los_Angeles,12.223338133096718,0.3742419070358975,5.842608901982503,9.545243489891286,2.281224819620811,0.7379661032551342,"","","","",""
2020-02-26T00:00:00-08:00 Los_Angeles,11.413495560834804,1.0258078917666098,4.127329936032358,9.014572506922264,2.66963276428205,0.7754482325359627,"","","","",""
2020-02-27T00:00:00-08:00 Los_Angeles,11.520958534004517,0.07583680801576487,3.952787109662746,8.591346616193107,2.710223775812322,0.7777240822712581,"","","","",""
2020-02-28T00:00:00-08:00 Los_Angeles,10.662040689217823,5.8076320580953595,0,7.504362093668994,2.733598670741475,0.78089893857638,"","","","",""
2020-02-29T00:00:00-08:00 Los_Angeles,11.277620559903195,5.120007031245367,0,5.250494431392116,2.7469534789322454,0.6599954351624127,"","","","",""
2020-03-01T00:00:00-08:00 Los_Angeles,12.419718936946667,5.979619317569909,0,4.878405563599317,2.7142365903269354,0.6724966590603193,"","","","",""
2020-03-02T00:00:00-08:00 Los_Angeles,11.825581206221294,11.272078918036467,1.1958588142663726,0.8634560997822027,2.6837881077246535,0.7266625084596926,"","","","",""
2020-03-03T00:00:00-08:00 Los_Angeles,10.603809190409045,4.802420226212727,0.10000000149011612,9.739507945646544,2.772468995079397,0.7814834047550406,"","","","",""
2020-03-04T00:00:00-08:00 Los_Angeles,11.089993226340537,5.626319539148222,0.10000000149011612,5.333841926566222,2.7514313067164706,0.7694049322356784,"","","","",""
2020-03-05T00:00:00-08:00 Los_Angeles,10.025339297663274,4.567089202349178,0.014583333550641935,10.046935708958792,2.7471765902900582,0.7700168900191782,"","","","",""
2020-03-06T00:00:00-08:00 Los_Angeles,10.737781422105103,5.7803311212667845,0,9.895193255692721,2.6637633078379737,0.734954548009016,"","","","",""
2020-03-07T00:00:00-08:00 Los_Angeles,11.304280282838473,4.343855399369196,0.0864583346216629,10.136868277070707,2.6498357082241113,0.67036682413684,"","","","",""
2020-03-08T00:00:00-08:00 Los_Angeles,12.44543497381578,2.6626063197966343,0.10000000149011612,10.484842746303855,2.6799067981087643,0.6660539741101469,"","","","",""
2020-03-09T00:00:00-07:00 Los_Angeles,11.411416864929103,7.352748970723786,0.10000000149011612,10.197301313821914,2.6882938426526035,0.7150614104475138,"","","","",""
2020-03-10T00:00:00-07:00 Los_Angeles,12.780179584909359,9.12946890616171,0.10000000149011612,2.9605210156049084,2.757334739230575,0.7698284201323985,"","","","",""
2020-03-11T00:00:00-07:00 Los_Angeles,10.667058058668072,9.435725857819671,0.10000000149011612,0.7880431017999623,2.756955380225857,0.7775558201837591,"","","","",""
2020-03-12T00:00:00-07:00 Los_Angeles,12.194556909231139,4.460597303122006,0.10000000149011612,9.524279817687697,2.674506573696378,0.772896561762663,"","","","",""
2020-03-13T00:00:00-07:00 Los_Angeles,12.000280313315232,3.939122758743062,0.11666666840513548,10.320670483719422,2.5824239065967216,0.7768756399552028,"","","","",""
2020-03-14T00:00:00-07:00 Los_Angeles,10.6524272513431,7.617380943788752,0.20000000298023224,9.751268063855395,2.626569505684354,0.6384300210823618,"","","","",""
2020-03-15T00:00:00-07:00 Los_Angeles,9.52887783224108,8.371629826763161,0.20000000298023224,9.98669369717439,2.6480212891101838,0.4718376025557518,"","","","",""
