ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2022-06-30T00:00:00-07:00 Los_Angeles,0MW,0.019440972547702218MW,0.4906886666592348MW,0.08516815734341097MW,0.002974897395567192MW,-0.4364323764004641MW,6.744871239819459MW,"","","",""
2022-07-01T00:00:00-07:00 Los_Angeles,0MW,0MW,0.8577650635644656MW,0.064005223398196MW,0.0029986096099795146MW,-0.43516147467825145MW,4.384988932979327MW,"","","",""
2022-07-02T00:00:00-07:00 Los_Angeles,0MW,0MW,0.26909143988456985MW,0.07777614746904332MW,0.00296641589051837MW,-0.4179068180835907MW,5.407411102635994MW,"","","",""
2022-07-03T00:00:00-07:00 Los_Angeles,0MW,0MW,1.681023173521238MW,0.07552832393349458MW,0.002915347963816776MW,-0.4157902662918245MW,6.375921322361187MW,"","","",""
2022-07-04T00:00:00-07:00 Los_Angeles,0.30279398625268156MW,0MW,5.83121537162198MW,0.09373697863269487MW,0.0029247154178786627MW,-0.38790428068695804MW,1.637157730505353MW,"","","",""
2022-07-05T00:00:00-07:00 Los_Angeles,0.13583565065447517MW,0MW,4.660853085076366MW,0.08857618657492922MW,0.0029075132104346138MW,-0.6135555270065864MW,0.016609505717125203MW,"","","",""
2022-07-06T00:00:00-07:00 Los_Angeles,0.043968750655185435MW,0MW,4.761305621787905MW,0.08164126574880486MW,0.002875799543970194MW,-0.5096727420541423MW,0.001523055343164338MW,"","","",""
2022-07-07T00:00:00-07:00 Los_Angeles,0MW,0MW,3.692238481861574MW,0.08605954264116818MW,0.0030308029302385103MW,-0.5150094575103787MW,0MW,"","","",""
2022-07-08T00:00:00-07:00 Los_Angeles,0MW,0MW,3.3988831563445703MW,0.07290506670820633MW,0.0029674403841555537MW,-0.6652897865407997MW,0MW,"","","",""
2022-07-09T00:00:00-07:00 Los_Angeles,0MW,0MW,3.296042880420055MW,0.07644488212554815MW,0.00306617571825983MW,-0.648379047668229MW,0MW,"","","",""
2022-07-10T00:00:00-07:00 Los_Angeles,0MW,0MW,3.2122639690463743MW,0.07237474783269138MW,0.0030015744018277875MW,-0.6264159099923243MW,0MW,"","","",""
2022-07-11T00:00:00-07:00 Los_Angeles,0.11315509579799794MW,1.3821238613784037MW,2.088828740099238MW,0.08285640374108975MW,0.0029949618045874457MW,-0.6578698762589028MW,0MW,"","","",""
2022-07-12T00:00:00-07:00 Los_Angeles,0.016694445107822066MW,1.50721414393021MW,1.4990150627197218MW,0.07828280993763151MW,0.002969489352027369MW,-0.6851927969190811MW,0MW,"","","",""
2022-07-13T00:00:00-07:00 Los_Angeles,0MW,1.0346134387053274MW,2.6641400940479993MW,0.08248354916510393MW,0.0029046983626257222MW,-0.670829334192806MW,0MW,"","","",""
2022-07-14T00:00:00-07:00 Los_Angeles,0.008333333457509676MW,3.555907488400461MW,0MW,0.08816071564599785MW,0.0029333218788249525MW,-0.605378792310754MW,0MW,"","","",""
2022-07-15T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,3.5525289882360807MW,0MW,0.08653517118596932MW,0.0029590325992547967MW,-0.5880656846115987MW,0MW,"","","",""
2022-07-16T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,3.2126458998272818MW,0MW,0.07523097396102259MW,0.0029933721030506095MW,-0.6036759280109849MW,0MW,"","","",""
2022-07-17T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,4.207041734092765MW,0MW,0.08707646209997756MW,0.0029446843683318645MW,-0.5978678572509024MW,0MW,"","","",""
2022-07-18T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,3.0991019002134323MW,1.5929097525763358MW,0.08044133814462433MW,0.0029947009470439904MW,-0.5297054806227481MW,0MW,"","","",""
2022-07-19T00:00:00-07:00 Los_Angeles,0.1214004648757098MW,0.20000000298023224MW,4.194313744623905MW,0.0850536421957939MW,0.0030277980871404827MW,-0.5369332527617613MW,0MW,"","","",""
2022-07-20T00:00:00-07:00 Los_Angeles,0MW,0.20000000298023224MW,3.2694421800446736MW,0.07991516593917802MW,0.052104661204758915MW,-0.6941563183986754MW,4.4020363647076814E-4MW,"","","",""
2022-07-21T00:00:00-07:00 Los_Angeles,0MW,0.20000000298023224MW,2.7936053902379894MW,0.02580714870057785MW,0.029849970905766146MW,-0.6762526572744052MW,0MW,"","","",""
2022-07-22T00:00:00-07:00 Los_Angeles,0.16223495566381005MW,0.25093981752801614MW,3.598329915437434MW,0.0011517767770500436MW,0.002594938905380397MW,-0.6541168800148146MW,0MW,"","","",""
2022-07-23T00:00:00-07:00 Los_Angeles,0.030967592903999266MW,0.0756458347564977MW,3.141038245138265MW,0.10897434282164019MW,0.0028276758599154344MW,-0.6515243380723729MW,0MW,"","","",""
2022-07-24T00:00:00-07:00 Los_Angeles,0.0696030103498035MW,0.08250231671802424MW,2.7263275945503964MW,0.6699593819867541MW,0.003122929471525518MW,-0.4572482235315773MW,0MW,"","","",""
2022-07-25T00:00:00-07:00 Los_Angeles,0.581290522789048MW,0.761587973793244MW,1.0213946937714462MW,0.7438243330263152MW,0.0032353280484029604MW,-0.41194730210635405MW,0MW,"","","",""
2022-07-26T00:00:00-07:00 Los_Angeles,1.2936852016340492MW,0.10000000149011612MW,0MW,1.747679568665033MW,0.003185407620751196MW,-0.3651487127774292MW,0MW,"","","",""
2022-07-27T00:00:00-07:00 Los_Angeles,0.33078125229157096MW,0.26223264388360634MW,0MW,3.199619027944627MW,0.0032398761557285794MW,-0.43678844430380404MW,0MW,"","","",""
2022-07-28T00:00:00-07:00 Los_Angeles,0.24907291707970827MW,0MW,0MW,3.9902534074970966MW,0.0031705215272571285MW,-0.4331284123990272MW,0MW,"","","",""
2022-07-29T00:00:00-07:00 Los_Angeles,0.1594837983684718MW,0.06478935260774084MW,0MW,3.442542244361508MW,0.0032346450720473906MW,-0.47411957093411006MW,0MW,"","","",""
2022-07-30T00:00:00-07:00 Los_Angeles,0.19405787416785553MW,0.35846644728513416MW,0MW,3.45081157758832MW,0.003227535738713212MW,-0.47003307421174306MW,0MW,"","","",""
2022-07-31T00:00:00-07:00 Los_Angeles,0.40720950566577235MW,0.0811620401273723MW,0MW,3.4344123029708844MW,0.0032956175273284303MW,-0.48430577976008243MW,0MW,"","","",""
2022-08-01T00:00:00-07:00 Los_Angeles,0.32590047815469686MW,0MW,0MW,3.303472808400793MW,0.003428182749689937MW,-0.5015218821057568MW,0MW,"","","",""
2022-08-02T00:00:00-07:00 Los_Angeles,0.17747338134743687MW,0.25465856983369495MW,0MW,4.514112514246395MW,0.003266103774488631MW,-0.4643869216450386MW,10.473213793481527MW,"","","",""
2022-08-03T00:00:00-07:00 Los_Angeles,6.089064900678566MW,0.34230903143511615MW,0.5750000000000001MW,4.115589827398456MW,0.0032070529991351225MW,-0.4635112733900961MW,33.802798066067474MW,"","","",""
2022-08-04T00:00:00-07:00 Los_Angeles,0.45027777713757977MW,6.050639518706594MW,3.7841549343532987MW,5.1655859850622985MW,0.0031246833879669325MW,-0.37261423732740456MW,53.26751888538397MW,"","","",""
2022-08-05T00:00:00-07:00 Los_Angeles,5.372805528828392MW,0.44644495453280225MW,8.369368592565188MW,6.263259949184678MW,0.003180038461036424MW,-0.41329463325785826MW,138.29115928115942MW,"","","",""
2022-08-06T00:00:00-07:00 Los_Angeles,0.32312624122809486MW,10.285971587098947MW,8.009873695160538MW,3.7573422941593133MW,0.003291263841424047MW,-0.47762250595415645MW,110.39215147700571MW,"","","",""
2022-08-07T00:00:00-07:00 Los_Angeles,5.48535255578933MW,1.038171300255797MW,0.16419343803966144MW,3.9193472023970526MW,0.003240201769898434MW,-0.04591907551037842MW,28.113232837388363MW,"","","",""
2022-08-08T00:00:00-07:00 Los_Angeles,13.400740776615319MW,5.023964544928168MW,10.578069039048987MW,4.172840961775295MW,0.003276415179003648MW,-0.4824695036746563MW,42.28436839791911MW,"","","",""
2022-08-09T00:00:00-07:00 Los_Angeles,4.370453559027778MW,8.454384024227124MW,0.0772534737842054MW,3.7550614158560824MW,0.0032427233923900283MW,-0.3833904328261055MW,44.47292820396938MW,"","","",""
2022-08-10T00:00:00-07:00 Los_Angeles,0MW,0.09203125157928163MW,0.07791088251552235MW,4.139937088906215MW,0.00621507272816315MW,-0.41408336036085MW,14.569634010880081MW,"","","",""
2022-08-11T00:00:00-07:00 Los_Angeles,-0.012261115180121518MW,0.07452546502084093MW,0.06853703742087991MW,4.384536800092018MW,0.005070367328227327MW,-0.47685656509638097MW,47.90274110977297MW,"","","",""
2022-08-12T00:00:00-07:00 Los_Angeles,0.057348012924194336MW,0.13664583393424334MW,0.10841153274876653MW,4.413752829504234MW,0.0031115053854160494MW,-0.45525704229322767MW,6.011047577250886MW,"","","",""
2022-08-13T00:00:00-07:00 Los_Angeles,0MW,0.07199074202372381MW,0.1644814855212139MW,3.9177801734098687MW,0.003128649524485269MW,-0.43363167192338514MW,0MW,"","","",""
2022-08-14T00:00:00-07:00 Los_Angeles,0MW,0.057756945305089985MW,8.781337086850588MW,4.32421625064203MW,0.0030647336913319097MW,-0.3786866844255751MW,0MW,"","","",""
2022-08-15T00:00:00-07:00 Los_Angeles,0MW,0.5946619960492373MW,0.08845833495983647MW,4.0373292436671475MW,0.0030469162053028687MW,-0.4009617492746285MW,0MW,"","","",""
2022-08-16T00:00:00-07:00 Los_Angeles,8.731197060479058MW,0.4556055697519332MW,0.6295902782792433MW,3.9628908995483774MW,0.0031776859919881192MW,-0.3823545017666011MW,0MW,"","","",""
2022-08-17T00:00:00-07:00 Los_Angeles,3.976587592230903MW,4.3830321724226495MW,3.675462725035053MW,3.599118517559989MW,0.0033455590899097005MW,-0.35691807669035536MW,0MW,"","","",""
2022-08-18T00:00:00-07:00 Los_Angeles,3.9698760986328128MW,0.3937916250332017MW,0.06752546428012904MW,3.250780522448046MW,0.003516234357359484MW,-0.35193141809837136MW,0MW,"","","",""
2022-08-19T00:00:00-07:00 Los_Angeles,0.0022488064236111114MW,0.050587964237374425MW,0.033942130655740144MW,3.304324696455841MW,0.0034844268911062176MW,-0.2845099256977578MW,0MW,"","","",""
2022-08-20T00:00:00-07:00 Los_Angeles,0.16312130822075738MW,3.465330512310482MW,0.09358564954294168MW,3.045319583404948MW,0.003371456142749931MW,-0.2963603073375782MW,0MW,"","","",""
2022-08-21T00:00:00-07:00 Los_Angeles,0MW,0.07684953755768084MW,0.10000000149011612MW,3.0733683536726044MW,0.003383640286246427MW,-0.3043423095997422MW,0MW,"","","",""
2022-08-22T00:00:00-07:00 Los_Angeles,0MW,4.270820516958419MW,0.07779398368499069MW,3.7348918345129114MW,0.0033458074173244386MW,-0.31873148996417433MW,0MW,"","","",""
2022-08-23T00:00:00-07:00 Los_Angeles,0.5845833333333333MW,1.0022933475244618MW,0.15978819810888834MW,5.060656628401748MW,0.0033454683933868434MW,-0.2936720792342118MW,0MW,"","","",""
2022-08-24T00:00:00-07:00 Los_Angeles,0MW,0.3045047219221791MW,0.04422916785020519MW,3.548001748970537MW,0.0033575583608735885MW,-0.10205714145080289MW,0MW,"","","",""
2022-08-25T00:00:00-07:00 Los_Angeles,5.232980007595486MW,0.10000000149011612MW,3.406470652467795MW,3.376021640847127MW,0.0033333043127074945MW,-0.0769062424056163MW,0MW,"","","",""
2022-08-26T00:00:00-07:00 Los_Angeles,0MW,0.8237079444840654MW,5.251085803325253MW,4.387702650887765MW,0.003354255290102661MW,-0.13158527573260165MW,0MW,"","","",""
2022-08-27T00:00:00-07:00 Los_Angeles,0MW,0.09791782372122348MW,0.43742592839800104MW,4.661229662801381MW,0.003231879203716138MW,-0.2202262645100968MW,0MW,"","","",""
2022-08-28T00:00:00-07:00 Los_Angeles,0MW,0.8694492975169683MW,0.10523495709316599MW,6.866424405859025MW,0.0033997787823426312MW,-0.26735930053896656MW,0MW,"","","",""
2022-08-29T00:00:00-07:00 Los_Angeles,0.3279520882500543MW,0.10187830703022578MW,0.10000000149011612MW,5.680076734233235MW,0.006765419291434766MW,-0.30967676396136773MW,0MW,"","","",""
2022-08-30T00:00:00-07:00 Los_Angeles,0MW,0.10000000149011612MW,0.10000000149011612MW,4.514785502555743MW,0.003567677767423446MW,-0.4206082294222518MW,0MW,"","","",""
2022-08-31T00:00:00-07:00 Los_Angeles,0.09123379827097611MW,0.37515972741698433MW,6.050434312727217MW,4.49590749390975MW,0.003303613064150948MW,-0.42793874104748714MW,0MW,"","","",""
2022-09-01T00:00:00-07:00 Los_Angeles,0.0012342664930555555MW,0.21759259614696794MW,1.4188738574956854MW,3.4059416888607865MW,0.0037390919658732693MW,-0.42008765458163844MW,0MW,"","","",""
2022-09-02T00:00:00-07:00 Los_Angeles,0.26915094587537974MW,0.21614461051144948MW,0.7297075959201902MW,4.1836016656362665MW,0.003188406032490159MW,-0.4169475742864114MW,0MW,"","","",""
2022-09-03T00:00:00-07:00 Los_Angeles,-0.30495738983154297MW,0.894020837752959MW,0.33646761176512685MW,7.116120713430423MW,0.013290602244057854MW,-0.3940364736649725MW,0MW,"","","",""
2022-09-04T00:00:00-07:00 Los_Angeles,0.2715919494628906MW,0.20000000298023224MW,0.10000000149011612MW,5.161772312063859MW,0.0032704697288809927MW,-0.43332423499129974MW,0MW,"","","",""
2022-09-05T00:00:00-07:00 Los_Angeles,6.439370388454861MW,0.20000000298023224MW,1.3445136618772866MW,5.872392367109386MW,0.0032006621268212457MW,-0.4285903791165738MW,0MW,"","","",""
2022-09-06T00:00:00-07:00 Los_Angeles,0MW,0.1449444463300622MW,2.161936384283559MW,3.744295819229964MW,0.0030986506964028296MW,-0.31836882032350544MW,0MW,"","","",""
2022-09-07T00:00:00-07:00 Los_Angeles,0MW,0MW,0.48883912954281106MW,6.851928036978096MW,0.0030898975463868623MW,-0.4146041143685579MW,0MW,"","","",""
2022-09-08T00:00:00-07:00 Los_Angeles,0MW,0.3683645847081034MW,2.5390104607687594MW,6.954907061275508MW,0.0031542421489629538MW,-0.4057100704947004MW,0MW,"","","",""
2022-09-09T00:00:00-07:00 Los_Angeles,0MW,2.0594965568619474MW,0.6437662149317287MW,5.313144702494696MW,0.003202451359053764MW,-0.37389699121316294MW,0MW,"","","",""
2022-09-10T00:00:00-07:00 Los_Angeles,0MW,1.776822952161785MW,0.10528703875037737MW,3.724204849520768MW,0.0032336826641565287MW,-0.36738439649343485MW,0MW,"","","",""
2022-09-11T00:00:00-07:00 Los_Angeles,0MW,2.316020885911528MW,0MW,1.478116409636655MW,0.0032747707688637697MW,-0.5176690800322428MW,0MW,"","","",""
2022-09-12T00:00:00-07:00 Los_Angeles,0MW,3.45952666491822MW,0MW,0.7203484575957474MW,0.003109518020614309MW,-0.4642162587907577MW,0MW,"","","",""
2022-09-13T00:00:00-07:00 Los_Angeles,1.7672720231291739MW,3.672849594121454MW,0.09072453802986138MW,0.7814932523357372MW,0.003209048430208997MW,-0.41078152673112006MW,0MW,"","","",""
2022-09-14T00:00:00-07:00 Los_Angeles,3.8955556140122587MW,0.5458645923194234MW,0.1175138906399823MW,0.6954424840470568MW,0.0031500498509558364MW,-0.35915761435404414MW,0MW,"","","",""
2022-09-15T00:00:00-07:00 Los_Angeles,0MW,6.342207306170906MW,0MW,0.9115190121707398MW,0.0030589766918435795MW,-0.3651635278430249MW,0MW,"","","",""
2022-09-16T00:00:00-07:00 Los_Angeles,0MW,5.715232750790591MW,0MW,3.4646624034996734MW,0.002917597553783304MW,-0.2958432046903503MW,0MW,"","","",""
2022-09-17T00:00:00-07:00 Los_Angeles,0.14929398557611018MW,3.181512785826431MW,0MW,6.543955622497532MW,0.0029697842805439384MW,-0.41333616856071703MW,0MW,"","","",""
2022-09-18T00:00:00-07:00 Los_Angeles,1.0316423903948935MW,2.77042018450693MW,0MW,6.049902040315276MW,0.0029704672682176643MW,-0.3982269308633274MW,0MW,"","","",""
2022-09-19T00:00:00-07:00 Los_Angeles,1.866376184171962MW,3.500498908292503MW,0MW,7.046709074772615MW,0.0030414362384666056MW,-0.430185605461399MW,0MW,"","","",""
2022-09-20T00:00:00-07:00 Los_Angeles,0.12415972585479418MW,2.439629685264166MW,0.10883564987323352MW,6.764878062799027MW,0.0031789347307898835MW,-0.4086001289801464MW,0MW,"","","",""
2022-09-21T00:00:00-07:00 Los_Angeles,0.6688125130008147MW,1.728651652182279MW,0.5790382039804806MW,5.131404185517247MW,0.003290308822114538MW,-0.3929577577445245MW,0MW,"","","",""
2022-09-22T00:00:00-07:00 Los_Angeles,0.39849538031034176MW,2.063391242031941MW,0.19895833629804355MW,7.381001305111025MW,0.003376132842580167MW,-0.4392808319793806MW,0MW,"","","",""
2022-09-23T00:00:00-07:00 Los_Angeles,0.1461319463754383MW,3.0225799109583225MW,0.20000000298023224MW,6.7356088065645725MW,0.003316122781446514MW,-0.3597930477311214MW,0MW,"","","",""
2022-09-24T00:00:00-07:00 Los_Angeles,0MW,1.939131981791169MW,0.20000000298023224MW,6.788518614664125MW,0.003263967109281415MW,-0.3918818692780203MW,0MW,"","","",""
2022-09-25T00:00:00-07:00 Los_Angeles,0MW,2.4586412446106847MW,0.20000000298023224MW,5.1159141828704415MW,0.0033631870521478244MW,-0.3015515597330199MW,0MW,"","","",""
2022-09-26T00:00:00-07:00 Los_Angeles,0MW,0.8216933017751824MW,0.002083333364377419MW,6.695437687298762MW,0.0033513994054185405MW,-0.3025900751766232MW,0MW,"","","",""
2022-09-27T00:00:00-07:00 Los_Angeles,0MW,0.9350752464726706MW,0MW,7.139994448953203MW,0.003275298552277188MW,-0.30857795932226684MW,0MW,"","","",""
2022-09-28T00:00:00-07:00 Los_Angeles,0MW,2.461358835633792MW,0MW,5.857069360456528MW,0.0034034002479974247MW,-0.39529441110375846MW,0MW,"","","",""
2022-09-29T00:00:00-07:00 Los_Angeles,0.2264895870897885MW,2.235092624928457MW,0MW,6.904834019533463MW,0.0032914885289048656MW,-0.41649568556911404MW,0MW,"","","",""
2022-09-30T00:00:00-07:00 Los_Angeles,0.770876176157207MW,2.0601308210620966MW,0.008333333457509676MW,7.6988504948880925MW,0.0032023892547133276MW,-0.476056063754691MW,0MW,"","","",""
2022-10-01T00:00:00-07:00 Los_Angeles,4.199246608752892MW,1.722275489950639MW,0.10000000149011612MW,6.3505167001554845MW,0.0032307644335863484MW,-0.4028177000582219MW,0MW,"","","",""
2022-10-02T00:00:00-07:00 Los_Angeles,4.681141293866355MW,4.345064874110676MW,0.10000000149011612MW,2.0391497679441932MW,0.0031793227931807963MW,-0.4305681706302695MW,0MW,"","","",""
2022-10-03T00:00:00-07:00 Los_Angeles,7.346826522548983MW,5.195319525480822MW,0.10000000149011612MW,1.5346662395025166MW,0.00318076639976223MW,-0.37276938474840593MW,0MW,"","","",""
2022-10-04T00:00:00-07:00 Los_Angeles,3.3902084070402703MW,2.0961574320444263MW,0.10000000149011612MW,6.999745960500507MW,0.0032093419555733103MW,-0.3405686363205314MW,0MW,"","","",""
2022-10-05T00:00:00-07:00 Los_Angeles,0.4853206162927327MW,2.2812974775944737MW,0.10000000149011612MW,7.9834114618820164MW,0.0031476102764524203MW,-0.35829674949248635MW,0MW,"","","",""
2022-10-06T00:00:00-07:00 Los_Angeles,0.21208334184355207MW,2.9470752852037556MW,0.10000000149011612MW,5.455667204854973MW,0.0031540384795759268MW,-0.3905301821866519MW,0.0020972370273537105MW,"","","",""
2022-10-07T00:00:00-07:00 Los_Angeles,0.19769097208976746MW,1.543215306425312MW,0.10000000149011612MW,6.154473580135786MW,0.003197584003269354MW,-0.4171445538324339MW,3.3379215747118E-4MW,"","","",""
2022-10-08T00:00:00-07:00 Los_Angeles,0MW,0.9579213176270152MW,0.10000000149011612MW,6.301021842040398MW,0.0032256420050139757MW,-0.37562976591289027MW,0MW,"","","",""
2022-10-09T00:00:00-07:00 Los_Angeles,0MW,1.3126724733251873MW,0.10000000149011612MW,7.917002486067792MW,0.0032135965237911376MW,-0.39169855498605294MW,0MW,"","","",""
2022-10-10T00:00:00-07:00 Los_Angeles,0.17597222428415313MW,1.9592928627272213MW,0.10000000149011612MW,7.55692970460488MW,0.003099785384418081MW,-0.44952893546885897MW,0MW,"","","",""
2022-10-11T00:00:00-07:00 Los_Angeles,0.19440972369069373MW,5.791510545189182MW,0.10000000149011612MW,7.9538551255343215MW,0.003013790627139516MW,-0.4217537155167924MW,0MW,"","","",""
2022-10-12T00:00:00-07:00 Los_Angeles,0.13198958498969054MW,5.676840368270598MW,0.10000000149011612MW,7.812746165643135MW,0.0029896375749053246MW,-0.4622632571392589MW,0MW,"","","",""
2022-10-13T00:00:00-07:00 Los_Angeles,0.7489502448119499MW,2.379231514202827MW,0.10000000149011612MW,8.758104447630764MW,0.003028195531644287MW,-0.3978931498196389MW,4.0030745892888966E-4MW,"","","",""
2022-10-14T00:00:00-07:00 Los_Angeles,0.20000000298023224MW,3.1773553678495112MW,0.10000000149011612MW,8.223047934516714MW,0.0031226035013484465MW,-0.41066681117647236MW,0MW,"","","",""
2022-10-15T00:00:00-07:00 Los_Angeles,0.20000000298023224MW,1.4574861380133641MW,0.10000000149011612MW,7.535335571572728MW,0.0031676190680311137MW,-0.4159556767234096MW,0MW,"","","",""
2022-10-16T00:00:00-07:00 Los_Angeles,0.2200914384441071MW,1.0776771025368255MW,0.10000000149011612MW,6.406184369830622MW,0.003310612273505994MW,-0.3963408815777962MW,0MW,"","","",""
2022-10-17T00:00:00-07:00 Los_Angeles,0.7498217813599923MW,3.032170182831446MW,0.10000000149011612MW,7.4878280258979MW,0.0031617357704413337MW,-0.39436896352304374MW,0MW,"","","",""
2022-10-18T00:00:00-07:00 Los_Angeles,0MW,4.869730403737887MW,0.10000000149011612MW,7.721422800857712MW,0.0032513486792999594MW,-0.4221511526654164MW,0MW,"","","",""
2022-10-19T00:00:00-07:00 Los_Angeles,0.011740740915691411MW,4.877306807373168MW,0.10000000149011612MW,8.824695632672963MW,0.0029214316293493746MW,-0.4343556575477123MW,0MW,"","","",""
2022-10-20T00:00:00-07:00 Los_Angeles,1.0697314908790956MW,3.1992801296435016MW,0.10000000149011612MW,8.237700044220245MW,0.002879505303604271MW,-0.421148084104061MW,0MW,"","","",""
